TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
106.417052154,-167.667,20.6082,-3.1196,11.1562,-7.59614,12.2584,-2.7328,6.86929,-0.896401,6.48002,-3.50322,3.67075,-4.11349,4.61285,-0.282067,5.83599,-1.3622,1.40851,-2.84313,-0.250153,-2.58639
106.440272109,-170.824,25.2112,-6.85188,12.3392,-8.29244,11.9962,-7.14053,8.37372,-2.67971,11.3474,-5.12026,2.80939,-7.37733,-0.157542,-3.30779,6.03792,-1.21219,2.42066,-0.054216,1.41285,-0.149201
106.463492063,-155.346,18.1375,-0.626053,11.8229,-4.53172,6.42026,-5.31668,7.18866,0.294253,5.90866,-3.80855,2.0284,-4.25292,1.95968,-2.0929,3.35669,-1.86978,1.55846,-0.915762,0.932315,-0.325718
106.486712018,-155.537,12.9731,-3.31671,10.3876,-3.32124,7.66444,-5.98842,5.84016,-1.68952,9.41571,-3.77593,0.230972,-1.25854,3.41335,-3.90857,7.83373,-1.19213,0.523269,-3.93276,1.8629,-2.02066
106.509931973,-138.345,6.92362,1.08432,9.35055,0.652265,4.2645,-1.36464,4.89817,0.113132,6.94174,-0.102073,0.456015,-4.17329,0.586212,-2.63338,2.6492,-4.13191,0.975431,-1.25485,-0.77522,-1.38633
106.533151927,-140.332,4.629,1.7877,9.70132,-1.07266,4.49669,-4.68825,1.66262,-4.40962,2.65438,-2.54082,3.88583,-5.6636,0.404186,-5.30576,2.34604,-2.76112,2.53572,0.133336,3.59755,-0.746778
106.556371882,-140.194,10.024,3.36915,9.49238,0.125405,7.78925,-3.32176,6.40512,-1.68692,1.78945,-1.91978,0.329643,-5.69922,-0.262944,-0.143148,3.34605,-2.76277,2.28802,0.527507,0.833622,-0.603933
106.579591837,-147.546,10.7777,2.9704,11.6419,-1.40847,9.05336,-6.72718,5.22746,-3.67543,0.467586,-3.56522,0.183008,-3.77999,-0.246265,0.0906236,2.94054,1.65587,1.75032,-0.64058,-0.854181,1.6621
106.602811791,-144.106,4.0597,7.92234,10.2754,-1.49733,10.7873,-4.51449,4.9108,-2.26009,0.130028,-4.44179,0.154908,-3.41785,-1.20977,-1.28846,3.26831,-1.21128,2.21196,-1.14356,-1.39503,-1.91131
106.626031746,-145.898,-3.8463,4.6161,10.739,-1.70943,12.8435,0.364476,5.92385,-2.40996,3.57391,-2.34945,0.633954,-3.6946,0.947916,-2.50289,2.89468,0.283746,4.50879,0.706535,1.25378,0.632186
